hour,day,month,trip_seconds,trip_miles,trip_total,_#NO_CLASS#_
0.552083,0.300000,0.181818,0.026349,0.140000,0.015101,-1
0.802083,0.100000,0.363636,0.018821,0.140000,0.013624,-1
0.750000,0.200000,0.181818,0.048934,0.280000,0.015604,-1
0.552083,0.000000,0.818182,0.086575,0.420000,0.022315,-1
0.677083,0.700000,1.000000,0.018821,0.100000,0.014933,-1
0.541667,0.500000,0.272727,0.161857,0.780000,0.039765,-1
0.229167,0.633333,0.090909,0.169385,3.500000,0.148121,-1
0.666667,0.866667,0.545455,0.026349,0.120000,0.014597,-1
0.895833,0.166667,0.545455,0.018821,0.160000,0.009564,-1
0.645833,0.200000,0.272727,0.011292,0.080000,0.010235,-1
0.218750,0.766667,0.090909,0.048934,0.320000,0.016275,-1
0.802083,0.833333,0.909091,0.161857,2.600000,0.092114,-1
0.572917,0.433333,0.636364,0.011292,0.120000,0.007550,-1
0.197917,0.533333,0.454545,0.207026,0.660000,0.050336,-1
0.364583,0.266667,0.727273,0.048934,0.180000,0.032047,-1
0.302083,0.233333,1.000000,0.033877,0.180000,0.012248,-1
0.354167,0.766667,0.181818,0.041405,0.180000,0.012584,-1
0.802083,0.866667,0.727273,0.033877,0.220000,0.017617,-1
0.708333,0.866667,0.000000,0.116688,1.220000,0.045805,-1
0.687500,0.433333,0.181818,0.071518,0.360000,0.018960,-1
0.875000,1.000000,0.545455,0.086575,0.880000,0.043121,-1
0.166667,0.033333,0.727273,0.071518,0.400000,0.020973,-1
0.281250,0.866667,0.545455,0.071518,0.220000,0.023658,-1
0.947917,0.066667,0.272727,0.041405,0.280000,0.017617,-1
0.760417,0.500000,0.000000,0.116688,0.760000,0.050201,-1
0.364583,0.100000,0.181818,0.063990,0.260000,0.020872,-1
0.489583,0.933333,0.272727,0.026349,0.180000,0.010906,-1
0.531250,0.000000,1.000000,0.071518,0.200000,0.020302,-1
0.927083,0.166667,0.545455,0.139272,1.420000,0.051174,-1
0.625000,0.800000,0.181818,0.079046,0.380000,0.027886,-1
0.604167,0.400000,0.454545,0.071518,0.340000,0.019631,-1
0.677083,0.366667,0.090909,0.086575,0.920000,0.044228,-1
0.760417,0.533333,1.000000,0.063990,0.360000,0.028356,-1
0.666667,0.300000,0.000000,0.033877,0.220000,0.012248,-1
0.718750,0.733333,1.000000,0.018821,0.140000,0.008221,-1
0.520833,0.133333,0.363636,0.094103,0.580000,0.027013,-1
0.718750,0.766667,0.818182,0.086575,1.360000,0.057919,-1
0.822917,0.333333,0.545455,0.048934,0.120000,0.016040,-1
0.177083,0.733333,0.000000,0.184442,1.460000,0.067584,-1
0.687500,0.433333,0.272727,0.094103,0.580000,0.033758,-1
0.812500,0.466667,0.636364,0.086575,0.240000,0.027349,-1
0.937500,0.866667,0.454545,0.094103,1.000000,0.037081,-1
0.822917,0.066667,0.000000,0.056462,0.580000,0.023658,-1
0.197917,0.633333,0.272727,0.101631,0.660000,0.036980,-1
0.760417,0.400000,0.545455,0.086575,0.860000,0.033725,-1
0.572917,0.433333,0.090909,0.048934,0.140000,0.016040,-1
0.885417,0.733333,0.272727,0.041405,0.320000,0.016779,-1
0.677083,0.033333,0.363636,0.124216,0.620000,0.029698,-1
0.770833,0.100000,0.090909,0.109159,0.620000,0.029698,-1
0.093750,0.966667,0.909091,0.026349,0.200000,0.010235,-1
0.687500,0.266667,0.545455,0.101631,0.480000,0.029866,-1
0.729167,0.400000,0.454545,0.116688,0.840000,0.046342,-1
0.718750,0.933333,0.363636,0.124216,0.900000,0.038423,-1
0.708333,0.333333,0.636364,0.139272,0.880000,0.039765,-1
0.822917,0.533333,0.272727,0.041405,0.340000,0.024094,-1
0.218750,0.833333,0.363636,0.161857,0.660000,0.037752,-1
0.416667,0.900000,0.818182,0.131744,0.260000,0.043624,-1
0.281250,0.700000,0.363636,0.169385,1.020000,0.052282,-1
0.885417,0.866667,0.454545,0.048934,0.180000,0.022651,-1
0.750000,0.166667,0.636364,0.018821,0.100000,0.008221,-1
0.218750,0.166667,0.454545,0.071518,0.280000,0.022651,-1
0.729167,0.666667,1.000000,0.048934,0.280000,0.019631,-1
0.562500,0.000000,0.727273,0.071518,0.360000,0.019631,-1
0.572917,0.700000,1.000000,0.071518,0.400000,0.040436,-1
0.395833,0.000000,0.545455,0.063990,0.240000,0.024094,-1
0.843750,0.866667,0.090909,0.086575,0.380000,0.022315,-1
0.885417,0.300000,0.181818,0.056462,0.640000,0.037114,-1
0.864583,0.200000,0.363636,0.018821,0.120000,0.014430,-1
0.437500,0.933333,0.272727,0.079046,0.380000,0.020302,-1
0.968750,0.066667,0.727273,0.033877,0.160000,0.016779,-1
0.375000,0.933333,0.818182,0.033877,0.140000,0.010235,-1
0.614583,0.433333,0.545455,0.109159,0.440000,0.024329,-1
0.812500,0.033333,0.272727,0.131744,2.280000,0.076007,-1
0.500000,0.933333,0.000000,0.071518,0.180000,0.016946,-1
0.562500,0.700000,0.272727,0.048934,0.160000,0.012919,-1
0.583333,0.633333,0.090909,0.033877,0.140000,0.013591,-1
0.885417,0.366667,1.000000,0.071518,0.340000,0.037416,-1
0.635417,0.700000,0.636364,0.033877,0.160000,0.020973,-1
0.854167,0.833333,0.090909,0.048934,0.300000,0.014933,-1
0.656250,0.566667,0.454545,0.124216,1.280000,0.060336,-1
0.906250,0.800000,0.636364,0.018821,0.100000,0.008893,-1
0.333333,0.500000,0.545455,0.079046,0.460000,0.026678,-1
0.322917,0.166667,0.454545,0.048934,0.160000,0.019631,-1
0.843750,0.900000,0.090909,0.011292,0.100000,0.010906,-1
0.645833,0.700000,0.636364,0.048934,0.120000,0.021309,-1
0.802083,0.100000,0.272727,0.086575,1.140000,0.062483,-1
0.791667,0.933333,0.363636,0.079046,0.720000,0.029027,-1
0.656250,0.900000,0.545455,0.041405,0.200000,0.013423,-1
0.416667,0.900000,0.000000,0.131744,1.340000,0.049832,-1
0.947917,0.066667,1.000000,0.109159,0.960000,0.037752,-1
0.500000,0.466667,0.636364,0.116688,0.420000,0.033054,-1
0.291667,0.733333,0.545455,0.048934,0.180000,0.016946,-1
0.760417,0.900000,0.272727,0.101631,1.020000,0.040436,-1
0.750000,0.766667,0.000000,0.139272,1.320000,0.051174,-1
0.572917,0.033333,0.272727,0.041405,0.180000,0.012919,-1
0.197917,0.900000,0.727273,0.666248,5.480000,0.214262,-1
0.802083,0.333333,0.454545,0.101631,0.820000,0.033725,-1
0.864583,0.500000,0.272727,0.026349,0.100000,0.065168,-1
0.208333,0.400000,0.181818,0.515684,4.740000,0.174664,-1
0.281250,0.533333,0.272727,0.079046,0.260000,0.026678,-1
0.916667,0.833333,1.000000,0.071518,0.700000,0.032047,-1
0.906250,0.433333,0.818182,0.033877,0.200000,0.015604,-1
0.864583,0.066667,0.818182,0.086575,0.180000,0.027886,-1
0.677083,0.666667,0.000000,0.124216,1.560000,0.055872,-1
0.822917,0.500000,0.363636,0.169385,1.300000,0.053859,-1
0.947917,0.366667,1.000000,0.056462,0.420000,0.029027,-1
0.937500,0.300000,1.000000,0.063990,0.560000,0.026007,-1
0.281250,0.033333,0.545455,0.161857,1.720000,0.075638,-1
0.760417,0.833333,1.000000,0.056462,1.020000,0.042617,-1
0.635417,0.766667,0.727273,0.071518,0.560000,0.022987,-1
0.416667,0.633333,0.090909,0.575910,1.580000,0.106208,-1
0.635417,0.233333,0.454545,0.071518,0.300000,0.021644,-1
0.875000,0.300000,0.818182,0.041405,0.120000,0.022718,-1
0.281250,0.766667,0.727273,0.026349,0.100000,0.012819,-1
0.656250,0.933333,0.272727,0.124216,1.380000,0.053859,-1
0.322917,0.800000,0.636364,0.191970,3.480000,0.143289,-1
0.364583,0.300000,0.818182,0.048934,0.300000,0.018289,-1
0.572917,0.533333,0.909091,0.071518,0.240000,0.018456,-1
0.760417,0.500000,0.545455,0.079046,0.540000,0.024329,-1
0.718750,0.800000,0.272727,0.071518,0.320000,0.021644,-1
0.458333,0.633333,0.909091,0.124216,1.520000,0.064597,-1
0.385417,0.433333,0.818182,0.101631,0.380000,0.022315,-1
0.708333,0.300000,0.727273,0.056462,0.360000,0.020302,-1
0.697917,0.400000,0.363636,0.003764,0.000000,0.005537,-1
0.854167,0.566667,0.636364,0.071518,0.840000,0.043423,-1
0.270833,0.400000,0.090909,0.191970,0.780000,0.045805,-1
0.562500,0.100000,0.090909,0.041405,0.240000,0.019295,-1
0.697917,0.500000,0.090909,0.063990,0.360000,0.018960,-1
0.406250,0.566667,0.090909,0.018821,0.100000,0.018054,-1
0.593750,0.400000,0.818182,0.139272,1.540000,0.055201,-1
0.968750,0.566667,0.181818,0.003764,0.000000,0.125268,-1
0.281250,0.633333,0.181818,0.191970,3.560000,0.149161,-1
0.781250,0.900000,0.272727,0.041405,0.340000,0.015604,-1
0.979167,0.233333,0.454545,0.041405,0.480000,0.018960,-1
0.375000,0.000000,0.454545,0.289837,3.480000,0.152886,-1
0.677083,0.433333,0.454545,0.109159,0.380000,0.024329,-1
0.781250,0.433333,0.363636,0.048934,0.440000,0.018960,-1
0.520833,0.933333,1.000000,0.094103,0.400000,0.021644,-1
0.937500,0.200000,0.545455,0.116688,0.840000,0.040268,-1
0.864583,0.733333,0.545455,0.048934,0.340000,0.026007,-1
0.750000,0.100000,0.454545,0.116688,1.740000,0.078221,-1
0.781250,0.600000,0.363636,0.116688,1.720000,0.065604,-1
0.958333,0.900000,0.636364,0.048934,0.280000,0.015604,-1
0.531250,0.266667,0.181818,0.063990,0.200000,0.022315,-1
0.645833,0.633333,0.454545,0.086575,0.520000,0.033725,-1
0.583333,0.600000,0.818182,0.086575,0.340000,0.024329,-1
0.875000,0.000000,0.454545,0.018821,0.180000,0.011745,-1
0.531250,0.300000,0.090909,0.191970,0.440000,0.035738,-1
0.354167,0.466667,0.818182,0.071518,0.300000,0.023691,-1
0.770833,0.533333,0.818182,0.131744,0.860000,0.045839,-1
0.281250,0.033333,0.909091,0.033877,0.140000,0.013624,-1
0.822917,0.333333,0.272727,0.101631,0.700000,0.047450,-1
0.531250,0.766667,0.181818,0.199498,1.120000,0.061946,-1
0.791667,0.466667,0.000000,0.086575,0.460000,0.031040,-1
0.687500,0.500000,0.818182,0.063990,0.220000,0.018960,-1
0.416667,0.166667,0.545455,0.116688,0.480000,0.029027,-1
0.218750,0.300000,0.272727,0.056462,0.180000,0.016946,-1
0.208333,0.233333,0.454545,0.041405,0.160000,0.020067,-1
0.937500,0.733333,0.272727,0.056462,0.280000,0.017617,-1
0.625000,0.800000,0.636364,0.033877,0.160000,0.014933,-1
0.187500,0.133333,0.181818,0.101631,1.380000,0.051846,-1
0.760417,0.233333,0.727273,0.011292,0.080000,0.006879,-1
0.822917,0.466667,0.727273,0.003764,0.040000,0.005537,-1
0.812500,0.733333,0.727273,0.026349,0.240000,0.016275,-1
0.604167,0.066667,0.454545,0.131744,0.600000,0.031040,-1
0.375000,0.300000,0.090909,0.033877,0.100000,0.013624,-1
0.937500,0.833333,1.000000,0.003764,0.000000,0.027685,-1
0.906250,0.533333,0.090909,0.033877,0.180000,0.011577,-1
0.302083,0.500000,0.000000,0.048934,0.220000,0.022987,-1
0.364583,0.833333,0.181818,0.079046,0.380000,0.025000,-1
0.729167,0.533333,0.818182,0.116688,0.900000,0.049866,-1
0.208333,0.500000,0.727273,0.094103,0.280000,0.029732,-1
0.281250,0.133333,0.454545,0.041405,0.120000,0.010906,-1
0.250000,0.533333,0.818182,0.244668,2.140000,0.080034,-1
0.895833,0.900000,0.454545,0.048934,0.120000,0.016611,-1
0.416667,0.233333,0.454545,0.033877,0.140000,0.023490,-1
0.343750,0.933333,0.363636,0.048934,0.220000,0.022483,-1
0.260417,0.500000,0.000000,0.116688,1.520000,0.065973,-1
0.593750,0.200000,0.818182,0.071518,0.340000,0.018960,-1
0.812500,0.433333,0.181818,0.056462,0.220000,0.024933,-1
0.687500,0.533333,0.090909,0.033877,0.200000,0.012248,-1
0.885417,0.366667,0.090909,0.109159,1.340000,0.048490,-1
0.677083,0.900000,0.636364,0.086575,0.320000,0.021644,-1
0.437500,0.766667,0.181818,0.048934,0.400000,0.017617,-1
0.572917,0.066667,0.727273,0.086575,0.340000,0.020973,-1
0.593750,0.733333,0.272727,0.116688,0.900000,0.036409,-1
0.302083,0.866667,0.363636,0.071518,0.360000,0.030201,-1
0.552083,0.533333,0.090909,0.124216,0.520000,0.035369,-1
0.760417,0.166667,0.909091,0.018821,0.140000,0.008893,-1
0.375000,0.700000,0.272727,0.041405,0.160000,0.012919,-1
0.770833,0.500000,0.272727,0.033877,0.240000,0.025369,-1
0.906250,0.100000,0.363636,0.101631,1.340000,0.057047,-1
0.697917,0.366667,0.636364,0.063990,0.380000,0.032148,-1
0.968750,0.500000,0.000000,0.026349,0.260000,0.020973,-1
0.906250,0.000000,0.818182,0.033877,0.200000,0.016779,-1
0.562500,0.300000,0.909091,0.048934,0.340000,0.017617,-1
0.822917,0.800000,0.181818,0.086575,0.740000,0.036980,-1
0.791667,0.233333,0.272727,0.026349,0.200000,0.020302,-1
0.593750,0.133333,0.181818,0.018821,0.000000,0.006879,-1
0.947917,0.633333,0.272727,0.101631,0.780000,0.035738,-1
0.604167,0.433333,0.545455,0.018821,0.120000,0.015235,-1
0.687500,0.400000,0.454545,0.041405,0.180000,0.028322,-1
0.666667,0.700000,0.454545,0.033877,0.200000,0.016040,-1
0.322917,0.200000,0.818182,0.063990,0.180000,0.020336,-1
0.895833,0.833333,1.000000,0.109159,1.240000,0.046141,-1
0.604167,0.666667,0.181818,0.071518,0.300000,0.029329,-1
0.593750,0.900000,0.272727,0.063990,0.260000,0.017617,-1
0.656250,0.433333,0.636364,0.079046,0.240000,0.027718,-1
0.750000,0.533333,0.545455,0.063990,0.420000,0.019631,-1
0.552083,0.433333,0.181818,0.274780,1.180000,0.086409,-1
0.645833,0.133333,0.818182,0.048934,0.280000,0.016275,-1
0.572917,0.600000,0.818182,0.071518,0.300000,0.018960,-1
0.437500,0.700000,0.818182,0.327478,1.140000,0.065940,-1
0.875000,0.766667,0.000000,0.033877,0.240000,0.012919,-1
0.552083,0.333333,0.454545,0.116688,0.320000,0.033658,-1
0.312500,0.533333,0.909091,0.056462,0.240000,0.015604,-1
0.666667,0.466667,0.272727,0.071518,0.660000,0.027013,-1
0.302083,0.933333,0.272727,0.041405,0.120000,0.011577,-1
0.656250,0.500000,1.000000,0.071518,0.240000,0.020302,-1
0.708333,0.300000,0.454545,0.048934,0.220000,0.013591,-1
0.541667,0.333333,1.000000,0.033877,0.140000,0.014262,-1
0.364583,0.166667,0.454545,0.086575,0.340000,0.027685,-1
0.416667,0.533333,0.818182,0.071518,0.260000,0.027718,-1
0.645833,0.066667,0.454545,0.048934,0.300000,0.015604,-1
0.250000,0.300000,1.000000,0.063990,0.200000,0.029362,-1
0.593750,0.200000,0.636364,0.079046,0.740000,0.036174,-1
0.895833,0.066667,0.545455,0.191970,1.820000,0.065268,-1
0.354167,0.033333,0.000000,0.101631,0.700000,0.042617,-1
0.697917,0.233333,0.636364,0.139272,1.620000,0.058557,-1
0.197917,0.433333,0.272727,0.071518,0.300000,0.018960,-1
0.729167,0.533333,0.181818,0.033877,0.200000,0.019262,-1
0.427083,0.766667,0.000000,0.033877,0.140000,0.011577,-1
0.729167,0.833333,0.727273,0.063990,0.280000,0.016275,-1
0.760417,0.266667,1.000000,0.071518,0.460000,0.029027,-1
0.635417,0.433333,0.454545,0.124216,0.760000,0.037081,-1
0.229167,0.333333,0.454545,0.267252,2.860000,0.165436,-1
0.333333,0.500000,0.272727,0.079046,0.380000,0.026510,-1
0.718750,0.900000,0.000000,0.041405,0.460000,0.018289,-1
0.333333,0.433333,0.181818,0.063990,0.400000,0.029027,-1
0.572917,0.700000,0.636364,0.063990,0.220000,0.022987,-1
0.864583,0.766667,0.272727,0.116688,0.940000,0.039094,-1
0.312500,0.033333,0.272727,0.116688,0.460000,0.027013,-1
0.781250,0.566667,0.545455,0.018821,0.140000,0.012248,-1
0.635417,0.833333,0.909091,0.101631,0.560000,0.030369,-1
0.614583,0.866667,0.000000,0.079046,0.300000,0.024899,-1
0.260417,0.200000,1.000000,0.086575,0.440000,0.029698,-1
0.843750,0.200000,0.090909,0.033877,0.180000,0.015604,-1
0.593750,0.066667,1.000000,0.071518,0.220000,0.022987,-1
0.729167,0.500000,0.818182,0.063990,0.260000,0.018960,-1
0.250000,0.633333,0.818182,0.139272,2.940000,0.099497,-1
0.770833,0.433333,0.636364,0.033877,0.100000,0.014597,-1
0.770833,0.833333,0.636364,0.139272,1.200000,0.043121,-1
0.895833,0.033333,0.000000,0.086575,0.520000,0.024329,-1
0.281250,0.066667,0.545455,0.365119,5.520000,0.186745,-1
0.583333,0.900000,0.818182,0.041405,0.200000,0.026007,-1
0.197917,0.133333,0.090909,0.079046,0.920000,0.048658,-1
0.552083,0.566667,0.454545,0.207026,2.120000,0.084732,-1
0.520833,0.666667,0.818182,0.357591,1.040000,0.085772,-1
0.708333,0.400000,0.818182,0.086575,0.700000,0.036409,-1
0.854167,0.266667,0.818182,0.026349,0.200000,0.017081,-1
0.281250,0.466667,0.272727,0.041405,0.120000,0.012248,-1
0.250000,0.000000,0.272727,0.071518,0.240000,0.017617,-1
0.406250,0.166667,0.636364,0.124216,0.600000,0.030369,-1
0.822917,0.733333,0.363636,0.101631,0.740000,0.031711,-1
0.791667,0.933333,0.000000,0.011292,0.100000,0.014262,-1
0.437500,0.100000,1.000000,0.508156,2.420000,0.085067,-1
0.947917,0.600000,0.454545,0.063990,0.980000,0.035067,-1
0.781250,0.033333,0.545455,0.063990,0.220000,0.015604,-1
0.614583,0.100000,0.363636,0.041405,0.180000,0.016275,-1
0.510417,0.333333,0.636364,0.319950,3.680000,0.134396,-1
0.541667,0.700000,0.000000,0.079046,0.260000,0.018289,-1
0.739583,0.866667,0.181818,0.011292,0.040000,0.012919,-1
0.958333,0.300000,0.000000,0.018821,0.140000,0.008893,-1
0.593750,0.333333,0.090909,0.056462,0.280000,0.022013,-1
0.875000,0.100000,0.363636,0.026349,0.160000,0.014430,-1
0.416667,0.566667,0.636364,0.056462,0.180000,0.023289,-1
0.833333,0.133333,0.454545,0.086575,0.420000,0.027886,-1
0.812500,0.300000,0.454545,0.063990,0.620000,0.027685,-1
0.739583,0.900000,0.818182,0.056462,0.240000,0.016779,-1
0.572917,0.800000,0.181818,0.041405,0.200000,0.012919,-1
0.562500,0.100000,0.181818,0.139272,0.920000,0.048255,-1
0.239583,0.933333,0.454545,0.176913,0.420000,0.037752,-1
0.520833,0.700000,1.000000,0.056462,0.300000,0.015604,-1
0.697917,0.300000,0.000000,0.063990,0.580000,0.030537,-1
0.197917,0.000000,0.636364,0.011292,0.120000,0.008221,-1
0.593750,0.533333,0.000000,0.033877,0.180000,0.014933,-1
0.645833,0.433333,0.272727,0.101631,1.300000,0.057919,-1
0.208333,0.333333,0.909091,0.086575,0.400000,0.027886,-1
0.614583,0.600000,1.000000,0.071518,0.200000,0.023658,-1
0.083333,1.000000,0.363636,0.018821,0.100000,0.010067,-1
0.718750,0.300000,0.909091,0.033877,0.620000,0.022987,-1
0.562500,0.733333,0.000000,0.018821,0.060000,0.013624,-1
0.604167,0.300000,0.909091,0.026349,0.080000,0.008893,-1
0.270833,0.333333,0.090909,0.161857,2.240000,0.086745,-1
0.697917,0.500000,0.090909,0.124216,1.640000,0.065268,-1
0.666667,0.766667,0.545455,0.139272,0.660000,0.039765,-1
0.875000,0.266667,0.818182,0.124216,0.940000,0.043121,-1
0.656250,0.600000,0.727273,0.018821,0.120000,0.012248,-1
0.197917,0.633333,0.363636,0.131744,0.460000,0.031040,-1
0.281250,0.366667,0.181818,0.063990,0.260000,0.016946,-1
0.218750,0.433333,0.000000,0.041405,0.200000,0.013591,-1
0.895833,0.600000,0.727273,0.094103,0.460000,0.032383,-1
0.604167,0.500000,0.272727,0.041405,0.220000,0.012919,-1
0.354167,0.866667,0.454545,0.086575,0.320000,0.023658,-1
0.354167,0.033333,0.545455,0.094103,0.360000,0.022315,-1
0.677083,0.133333,0.454545,0.214555,1.380000,0.061242,-1
0.916667,0.266667,0.454545,0.048934,0.180000,0.014262,-1
0.197917,0.000000,0.636364,0.079046,0.760000,0.031040,-1
0.177083,0.966667,0.000000,0.169385,1.960000,0.087450,-1
0.968750,0.966667,0.000000,0.056462,0.400000,0.025369,-1
0.875000,0.733333,0.000000,0.063990,0.360000,0.020302,-1
0.270833,0.866667,0.454545,0.252196,0.560000,0.047148,-1
0.260417,0.533333,0.636364,0.131744,0.440000,0.035067,-1
0.906250,0.333333,1.000000,0.026349,0.220000,0.016611,-1
0.552083,0.833333,0.454545,0.116688,0.340000,0.023658,-1
0.750000,0.666667,0.818182,0.094103,0.660000,0.038792,-1
0.812500,0.100000,0.454545,0.086575,0.920000,0.037081,-1
0.437500,0.000000,0.818182,0.583438,2.600000,0.127685,-1
0.333333,0.766667,0.636364,0.056462,0.460000,0.024899,-1
0.552083,0.566667,0.090909,0.056462,0.280000,0.018960,-1
0.281250,0.766667,0.727273,0.033877,0.100000,0.014430,-1
0.562500,0.900000,0.272727,0.154329,0.560000,0.032383,-1
0.760417,0.566667,0.181818,0.071518,0.420000,0.022987,-1
0.375000,0.433333,0.818182,0.063990,0.220000,0.015604,-1
0.947917,0.833333,0.727273,0.071518,0.300000,0.017617,-1
0.656250,0.600000,0.090909,0.041405,0.220000,0.018456,-1
0.666667,0.033333,0.363636,0.086575,0.460000,0.030705,-1
0.250000,0.700000,1.000000,0.101631,0.340000,0.022315,-1
0.614583,0.733333,0.000000,0.056462,0.280000,0.015604,-1
0.604167,0.866667,0.818182,0.184442,3.080000,0.148322,-1
0.989583,0.200000,0.636364,0.169385,2.860000,0.135067,-1
0.416667,0.500000,0.000000,0.033877,0.120000,0.010235,-1
0.791667,0.400000,0.090909,0.033877,0.100000,0.013591,-1
0.739583,0.600000,0.636364,0.056462,0.260000,0.024094,-1
0.177083,0.200000,0.636364,0.184442,1.640000,0.080738,-1
0.645833,0.066667,0.000000,0.101631,0.680000,0.032383,-1
0.812500,0.466667,0.818182,0.041405,0.300000,0.015604,-1
0.145833,0.800000,0.727273,0.169385,1.320000,0.050503,-1
0.312500,0.500000,1.000000,0.086575,0.260000,0.018960,-1
0.656250,0.133333,0.181818,0.094103,0.500000,0.025671,-1
0.552083,0.700000,0.000000,0.229611,0.760000,0.049161,-1
0.281250,0.166667,0.363636,0.026349,0.080000,0.008221,-1
0.833333,0.066667,0.545455,0.033877,0.160000,0.010906,-1
0.906250,0.700000,0.454545,0.048934,0.400000,0.021644,-1
0.781250,0.366667,0.090909,0.109159,0.620000,0.029027,-1
0.770833,0.400000,0.181818,0.109159,0.940000,0.047148,-1
0.333333,0.900000,0.000000,0.033877,0.160000,0.020336,-1
0.635417,0.566667,0.909091,0.048934,0.280000,0.019262,-1
0.687500,0.766667,0.818182,0.124216,0.820000,0.049060,-1
0.895833,0.433333,0.181818,0.033877,0.180000,0.016611,-1
0.447917,0.333333,0.454545,0.244668,1.440000,0.060906,-1
0.739583,0.900000,0.090909,0.079046,0.300000,0.025671,-1
0.218750,0.066667,1.000000,0.048934,0.160000,0.012919,-1
