Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
b50eb9,2016-01-30 15:30:00.000000 UTC,15.5,30,1,660,2.0,11.75
b50eb9,2016-06-21 13:00:00.000000 UTC,13.0,21,6,1020,1.6,11.5
b50eb9,2016-01-23 20:00:00.000000 UTC,20.0,23,1,660,2.1,9.0
b50eb9,2016-06-10 05:45:00.000000 UTC,5.75,10,6,300,1.0,7.0
b50eb9,2016-07-02 22:00:00.000000 UTC,22.0,2,7,780,2.6,11.0
b50eb9,2016-12-15 10:00:00.000000 UTC,10.0,15,12,540,0.7,6.5
b50eb9,2016-05-12 14:30:00.000000 UTC,14.5,12,5,600,2.2,12.25
b50eb9,2016-09-20 18:15:00.000000 UTC,18.25,20,9,780,2.1,12.6
b50eb9,2016-05-10 15:15:00.000000 UTC,15.25,10,5,240,0.6,5.0
b50eb9,2016-10-20 16:45:00.000000 UTC,16.75,20,10,180,0.6,5.75
b50eb9,2016-03-16 11:00:00.000000 UTC,11.0,16,3,360,1.0,6.25
b50eb9,2016-07-25 18:00:00.000000 UTC,18.0,25,7,900,6.7,21.5
b50eb9,2016-01-13 18:30:00.000000 UTC,18.5,13,1,540,2.1,11.5
b50eb9,2016-10-12 08:15:00.000000 UTC,8.25,12,10,180,0.6,6.75
b50eb9,2016-07-08 12:30:00.000000 UTC,12.5,8,7,720,1.5,8.5
b50eb9,2016-01-27 08:15:00.000000 UTC,8.25,27,1,420,0.9,6.75
b50eb9,2016-11-28 13:30:00.000000 UTC,13.5,28,11,780,1.2,8.5
b50eb9,2016-03-18 15:45:00.000000 UTC,15.75,18,3,660,1.5,8.5
b50eb9,2016-03-24 14:45:00.000000 UTC,14.75,24,3,540,1.3,8.5
b50eb9,2016-07-06 18:00:00.000000 UTC,18.0,6,7,480,0.9,6.75
b50eb9,2016-12-17 16:45:00.000000 UTC,16.75,17,12,600,0.8,8.75
b50eb9,2016-06-21 18:00:00.000000 UTC,18.0,21,6,900,5.6,20.9
b50eb9,2016-10-22 20:30:00.000000 UTC,20.5,22,10,960,7.5,22.5
b50eb9,2016-04-03 17:15:00.000000 UTC,17.25,3,4,180,0.4,6.5
b50eb9,2016-01-29 15:30:00.000000 UTC,15.5,29,1,720,2.0,10.0
b50eb9,2016-01-15 11:15:00.000000 UTC,11.25,15,1,300,0.6,5.25
b50eb9,2016-02-03 16:30:00.000000 UTC,16.5,3,2,660,2.0,11.25
b50eb9,2016-04-30 10:00:00.000000 UTC,10.0,30,4,1020,3.0,11.75
b50eb9,2016-10-07 14:45:00.000000 UTC,14.75,7,10,360,1.1,7.5
b50eb9,2016-12-06 16:00:00.000000 UTC,16.0,6,12,240,0.5,5.0
b50eb9,2016-10-24 15:00:00.000000 UTC,15.0,24,10,660,4.8,18.3
b50eb9,2016-06-24 15:30:00.000000 UTC,15.5,24,6,840,1.3,9.0
b50eb9,2016-06-29 17:15:00.000000 UTC,17.25,29,6,240,0.8,9.0
b50eb9,2016-04-07 18:00:00.000000 UTC,18.0,7,4,240,0.6,5.0
b50eb9,2016-02-14 14:15:00.000000 UTC,14.25,14,2,900,3.0,11.25
b50eb9,2016-11-30 11:45:00.000000 UTC,11.75,30,11,960,2.4,10.75
b50eb9,2016-10-21 18:30:00.000000 UTC,18.5,21,10,540,1.4,10.75
b50eb9,2016-04-09 23:45:00.000000 UTC,23.75,9,4,1020,2.8,12.0
b50eb9,2016-01-04 10:00:00.000000 UTC,10.0,4,1,300,0.9,5.75
b50eb9,2016-04-09 17:45:00.000000 UTC,17.75,9,4,300,0.9,10.25
b50eb9,2016-02-11 13:30:00.000000 UTC,13.5,11,2,300,1.2,7.25
b50eb9,2016-03-28 14:45:00.000000 UTC,14.75,28,3,900,2.8,11.0
b50eb9,2016-07-29 16:45:00.000000 UTC,16.75,29,7,900,1.7,11.75
b50eb9,2016-09-05 15:00:00.000000 UTC,15.0,5,9,180,0.7,5.0
b50eb9,2016-06-19 18:00:00.000000 UTC,18.0,19,6,420,1.3,8.0
b50eb9,2016-04-30 20:30:00.000000 UTC,20.5,30,4,180,0.4,4.75
b50eb9,2016-02-05 16:15:00.000000 UTC,16.25,5,2,180,0.5,6.5
b50eb9,2016-01-07 18:00:00.000000 UTC,18.0,7,1,960,6.0,23.4
b50eb9,2016-04-19 12:00:00.000000 UTC,12.0,19,4,360,1.3,8.5
b50eb9,2016-06-24 17:45:00.000000 UTC,17.75,24,6,540,3.6,12.75
b50eb9,2016-03-12 17:30:00.000000 UTC,17.5,12,3,600,1.5,10.75
b50eb9,2016-12-21 19:15:00.000000 UTC,19.25,21,12,540,2.2,10.5
b50eb9,2016-09-23 19:30:00.000000 UTC,19.5,23,9,900,3.8,17.1
b50eb9,2016-01-21 14:45:00.000000 UTC,14.75,21,1,540,1.7,7.75
b50eb9,2016-11-19 21:45:00.000000 UTC,21.75,19,11,840,3.0,15.0
b50eb9,2016-06-14 19:30:00.000000 UTC,19.5,14,6,180,0.3,5.0
b50eb9,2016-10-25 15:30:00.000000 UTC,15.5,25,10,420,1.3,7.0
b50eb9,2016-12-12 13:30:00.000000 UTC,13.5,12,12,840,1.2,10.5
b50eb9,2016-08-26 15:45:00.000000 UTC,15.75,26,8,600,1.8,8.25
b50eb9,2016-09-15 08:15:00.000000 UTC,8.25,15,9,900,2.6,11.25
b50eb9,2016-11-26 21:15:00.000000 UTC,21.25,26,11,1020,8.6,30.0
b50eb9,2016-03-18 13:15:00.000000 UTC,13.25,18,3,840,1.6,11.2
